product_id,week_start,Group,Sub-Group,sales_units,production_units,delivery_units,factory_units,production_to_demand_ratio,delivery_to_demand_ratio,demand_production_gap,demand_delivery_gap,factory_delivery_gap
MAR01K24P,2023-04-18,M,MAR,1076.0,4150,3331.125,2205.0,3.856877323420074,3.0958410780669143,-3074.0,-2255.125,-1126.125
MAR01K24P,2023-04-25,M,MAR,3945.791,4000,4523.791,5228.0,1.0137384367291629,1.146485204107364,-54.20899999999983,-578.0,704.2089999999998
MAR01K24P,2023-05-02,M,MAR,6748.374,5500,5074.457,5822.0,0.8150111419432297,0.7519525444203301,1248.3739999999998,1673.9169999999995,747.5429999999997
MAR01K24P,2023-05-09,M,MAR,4151.0,6216,4802.917,5354.0,1.4974704890387858,1.1570505902192243,-2065.0,-651.9170000000004,551.0829999999996
MAR01K24P,2023-05-16,M,MAR,3911.084,3300,3516.917,3824.0,0.8437558487621335,0.8992179661699928,611.0839999999998,394.1669999999999,307.0830000000001
MAR01K24P,2023-05-23,M,MAR,3059.0,2100,3115.167,2965.0,0.6864988558352403,1.018361229159856,959.0,-56.166999999999916,-150.16699999999992
MAR01K24P,2023-05-30,M,MAR,3205.132,1933,3305.125,2872.0,0.6030952859351815,1.0311977790618296,1272.132,-99.99299999999994,-433.125
MAR01K24P,2023-06-06,M,MAR,3907.0,4700,4340.007,2345.0,1.2029690299462503,1.1108285129255182,-793.0,-433.0069999999996,-1995.0069999999996
MAR01K24P,2023-06-13,M,MAR,6290.377,4870,5633.0470000000005,4222.0,0.7741984303961431,0.8955022886545592,1420.3770000000004,657.3299999999999,-1411.0470000000005
MAR01K24P,2023-06-20,M,MAR,8122.5470000000005,7500,8457.877,7652.0,0.9233556912628513,1.041283848526823,622.5470000000005,-335.3299999999999,-805.8770000000004
MAR01K24P,2023-06-27,M,MAR,2944.3,2351,1240.3,235.0,0.7984920014944129,0.42125462758550414,593.3000000000002,1704.0000000000002,-1005.3
MAR01K24P,2023-07-04,M,MAR,6662.619,8630,8097.951999999999,10540.0,1.295286433157892,1.2154307487791212,-1967.3810000000003,-1435.3329999999996,2442.0480000000007
MAR01K24P,2023-07-11,M,MAR,3746.457,3650,4115.834,3179.0,0.9742538083314449,1.0985936846465874,96.45699999999988,-369.37699999999995,-936.8339999999998
MAR01K24P,2023-07-18,M,MAR,5772.0,5300,4913.29,5530.0,0.9182259182259183,0.8512283437283438,472.0,858.71,616.71
MAR01K24P,2023-07-25,M,MAR,3398.67,5700,5344.75,4615.0,1.6771266407153387,1.5726004584146152,-2301.33,-1946.08,-729.75
MAR01K24P,2023-08-01,M,MAR,3865.0029999999997,1700,3540.9230000000002,3210.0,0.43984441926694495,0.9161501297670405,2165.0029999999997,324.0799999999995,-330.92300000000023
MAR01K24P,2023-08-08,M,MAR,0.0,0,141.0,20.0,,,0.0,-141.0,-121.0
MAR02K12P,2022-12-27,M,MAR,774.0,200,335.0,100.0,0.25839793281653745,0.43281653746770027,574.0,439.0,-235.0
MAR02K12P,2023-01-03,M,MAR,839.0,807,1077.583,1119.0,0.9618593563766389,1.2843659117997617,32.0,-238.58300000000008,41.416999999999916
MAR02K12P,2023-01-10,M,MAR,1186.25,1200,870.25,830.0,1.01159114857745,0.7336143308746048,-13.75,316.0,-40.25
MAR02K12P,2023-01-17,M,MAR,996.25,802,988.0,1135.0,0.8050188205771643,0.9917189460476789,194.25,8.25,147.0
MAR02K12P,2023-01-24,M,MAR,1214.0,1000,959.0,1045.0,0.8237232289950577,0.7899505766062603,214.0,255.0,86.0
MAR02K12P,2023-01-31,M,MAR,900.913,1110,1263.246,1071.0,1.2320834531192246,1.402184228665809,-209.087,-362.3330000000001,-192.2460000000001
MAR02K12P,2023-02-07,M,MAR,706.0,900,670.0,720.0,1.274787535410765,0.9490084985835694,-194.0,36.0,50.0
MAR02K12P,2023-02-14,M,MAR,906.666,1120,795.583,695.0,1.2352950259522248,0.8774818952072758,-213.33399999999995,111.08300000000008,-100.58299999999997
MAR02K12P,2023-02-21,M,MAR,761.832,600,702.1659999999999,767.0,0.7875752134328828,0.9216808955255226,161.832,59.666000000000054,64.83400000000006
MAR02K12P,2023-02-28,M,MAR,1345.833,6,857.833,755.0,0.0044582054385648145,0.6373992909967283,1339.833,488.0000000000001,-102.83299999999997
MAR02K12P,2023-03-07,M,MAR,855.5,1208,932.0,1134.0,1.412039742840444,1.0894213909994155,-352.5,-76.5,202.0
MAR02K12P,2023-03-14,M,MAR,849.0,842,782.0,790.0,0.9917550058892816,0.9210836277974087,7.0,67.0,8.0
MAR02K12P,2023-03-21,M,MAR,258.0,418,416.0,120.0,1.62015503875969,1.6124031007751938,-160.0,-158.0,-296.0
MAR02K12P,2023-03-28,M,MAR,590.663,350,391.663,660.0,0.5925544684532466,0.6630904593651541,240.663,199.0,268.337
MAR02K12P,2023-04-04,M,MAR,605.499,610,623.333,475.0,1.0074335382882549,1.029453392986611,-4.500999999999976,-17.833999999999946,-148.33299999999997
MAR02K12P,2023-04-11,M,MAR,766.0,605,744.0,854.0,0.7898172323759791,0.9712793733681462,161.0,22.0,110.0
MAR02K12P,2023-04-18,M,MAR,355.0,103,257.0,70.0,0.29014084507042254,0.723943661971831,252.0,98.0,-187.0
MAR02K12P,2023-04-25,M,MAR,576.167,700,475.16700000000003,656.0,1.214925533742821,0.8247036015599644,-123.83299999999997,101.0,180.83299999999997
MAR02K12P,2023-05-02,M,MAR,1453.0,804,788.0,913.0,0.553337921541638,0.5423262216104611,649.0,665.0,125.0
MAR02K12P,2023-05-09,M,MAR,1270.0,1501,1012.995,1015.0,1.1818897637795276,0.7976338582677165,-231.0,257.005,2.0049999999999955
MAR02K12P,2023-05-16,M,MAR,478.0,213,909.0,797.0,0.4456066945606695,1.901673640167364,265.0,-431.0,-112.0
MAR02K12P,2023-05-23,M,MAR,921.1659999999999,800,578.0,490.0,0.8684645329940532,0.6274656250882035,121.16599999999994,343.16599999999994,-88.0
MAR02K12P,2023-05-30,M,MAR,477.61699999999996,603,642.083,800.0,1.2625178752012598,1.3443470395735495,-125.38300000000004,-164.466,157.91700000000003
MAR02K12P,2023-06-06,M,MAR,1062.0,1005,1068.7,494.0,0.9463276836158192,1.0063088512241054,57.0,-6.7000000000000455,-574.7
MAR02K12P,2023-06-13,M,MAR,1515.917,1208,800.917,1235.0,0.7968774015991641,0.5283382929276471,307.9169999999999,714.9999999999999,434.08299999999997
MAR02K12P,2023-06-20,M,MAR,1039.0,403,782.0,642.0,0.38787295476419636,0.7526467757459095,636.0,257.0,-140.0
MAR02K12P,2023-06-27,M,MAR,45.4,503,37.4,0.0,11.079295154185022,0.8237885462555066,-457.6,8.0,-37.4
MAR02K12P,2023-07-04,M,MAR,630.25,303,826.25,760.0,0.4807616025386751,1.3109877032923443,327.25,-196.0,-66.25
MAR02K12P,2023-07-11,M,MAR,631.583,803,729.583,652.0,1.2714085084620708,1.1551656710202776,-171.41700000000003,-98.0,-77.58299999999997
MAR02K12P,2023-07-18,M,MAR,472.0,900,573.0,755.0,1.9067796610169492,1.2139830508474576,-428.0,-101.0,182.0
MAR02K12P,2023-07-25,M,MAR,475.33,900,563.0,440.0,1.8934214124923738,1.1844402835924517,-424.67,-87.67000000000002,-123.0
MAR02K12P,2023-08-01,M,MAR,1481.0,0,749.33,700.0,0.0,0.5059621877110061,1481.0,731.67,-49.33000000000004
MAR02K12P,2023-08-08,M,MAR,0.0,0,76.0,0.0,,,0.0,-76.0,-76.0
MASR025K,2022-12-27,M,MASR,117.0,100,249.0,70.0,0.8547008547008547,2.128205128205128,17.0,-132.0,-179.0
MASR025K,2023-01-03,M,MASR,1067.0,264,375.0,424.0,0.24742268041237114,0.3514526710402999,803.0,692.0,49.0
MASR025K,2023-01-10,M,MASR,1775.0,1313,861.0,1118.0,0.7397183098591549,0.48507042253521127,462.0,914.0,257.0
MASR025K,2023-01-17,M,MASR,587.0,543,720.0,781.0,0.9250425894378195,1.2265758091993186,44.0,-133.0,61.0
MASR025K,2023-01-24,M,MASR,295.0,459,637.0,606.0,1.5559322033898304,2.159322033898305,-164.0,-342.0,-31.0
MASR025K,2023-01-31,M,MASR,874.0,711,857.0,756.0,0.8135011441647597,0.9805491990846682,163.0,17.0,-101.0
MASR025K,2023-02-07,M,MASR,64.0,782,571.0,568.0,12.21875,8.921875,-718.0,-507.0,-3.0
MASR025K,2023-02-14,M,MASR,1075.0,696,753.0,715.0,0.6474418604651163,0.7004651162790698,379.0,322.0,-38.0
MASR025K,2023-02-21,M,MASR,700.0,994,770.0,854.0,1.42,1.1,-294.0,-70.0,84.0
MASR025K,2023-02-28,M,MASR,542.0,501,651.0,561.0,0.9243542435424354,1.2011070110701108,41.0,-109.0,-90.0
MASR025K,2023-03-07,M,MASR,228.0,294,337.0,293.0,1.2894736842105263,1.4780701754385965,-66.0,-109.0,-44.0
MASR025K,2023-03-14,M,MASR,734.0,202,434.0,433.0,0.27520435967302453,0.5912806539509536,532.0,300.0,-1.0
MASR025K,2023-03-21,M,MASR,384.0,270,429.0,240.0,0.703125,1.1171875,114.0,-45.0,-189.0
MASR025K,2023-03-28,M,MASR,630.0,166,247.0,111.0,0.2634920634920635,0.39206349206349206,464.0,383.0,-136.0
MASR025K,2023-04-04,M,MASR,552.0,561,542.0,636.0,1.016304347826087,0.9818840579710145,-9.0,10.0,94.0
MASR025K,2023-04-11,M,MASR,1060.0,1002,778.0,980.0,0.9452830188679245,0.7339622641509433,58.0,282.0,202.0
MASR025K,2023-04-18,M,MASR,390.0,300,574.0,375.0,0.7692307692307693,1.471794871794872,90.0,-184.0,-199.0
MASR025K,2023-04-25,M,MASR,861.0,1253,690.0,936.0,1.4552845528455285,0.8013937282229965,-392.0,171.0,246.0
MASR025K,2023-05-02,M,MASR,746.0,595,782.0,742.0,0.7975871313672922,1.0482573726541555,151.0,-36.0,-40.0
MASR025K,2023-05-09,M,MASR,487.0,500,485.0,552.0,1.0266940451745379,0.9958932238193019,-13.0,2.0,67.0
MASR025K,2023-05-16,M,MASR,334.0,329,493.0,371.0,0.9850299401197605,1.4760479041916168,5.0,-159.0,-122.0
MASR025K,2023-05-23,M,MASR,419.0,200,411.0,350.0,0.477326968973747,0.9809069212410502,219.0,8.0,-61.0
MASR025K,2023-05-30,M,MASR,610.0,500,484.0,455.0,0.819672131147541,0.7934426229508197,110.0,126.0,-29.0
MASR025K,2023-06-06,M,MASR,831.0,443,358.0,220.0,0.53309265944645,0.43080625752105894,388.0,473.0,-138.0
MASR025K,2023-06-13,M,MASR,1325.0,811,460.0,810.0,0.6120754716981132,0.3471698113207547,514.0,865.0,350.0
MASR025K,2023-06-20,M,MASR,677.0,955,1121.0,620.0,1.410635155096012,1.655834564254062,-278.0,-444.0,-501.0
MASR025K,2023-06-27,M,MASR,12.0,0,0.0,100.0,0.0,0.0,12.0,12.0,100.0
MASR025K,2023-07-04,M,MASR,859.0,540,494.0,550.0,0.6286379511059371,0.5750873108265425,319.0,365.0,56.0
MASR025K,2023-07-11,M,MASR,518.0,519,653.0,450.0,1.001930501930502,1.2606177606177607,-1.0,-135.0,-203.0
MASR025K,2023-07-18,M,MASR,1066.0,1098,815.0,980.0,1.0300187617260788,0.7645403377110694,-32.0,251.0,165.0
MASR025K,2023-07-25,M,MASR,1152.0,1384,1404.0,1227.0,1.2013888888888888,1.21875,-232.0,-252.0,-177.0
MASR025K,2023-08-01,M,MASR,2016.0,850,803.0,1102.0,0.42162698412698413,0.39831349206349204,1166.0,1213.0,299.0
MASR025K,2023-08-08,M,MASR,0.0,60,488.0,400.0,,,-60.0,-488.0,-88.0
POP001L12P,2022-12-27,P,POP,7078.0,4628,2988.0,2426.0,0.6538570217575587,0.42215315060751624,2450.0,4090.0,-562.0
POP001L12P,2023-01-03,P,POP,22430.0,14744,13604.0,13278.0,0.657333927775301,0.6065091395452519,7686.0,8826.0,-326.0
POP001L12P,2023-01-10,P,POP,13164.0,17948,18284.0,18288.0,1.3634153752658766,1.3889395320571254,-4784.0,-5120.0,4.0
POP001L12P,2023-01-17,P,POP,13760.0,15278,15494.002014652015,16558.0,1.1103197674418606,1.126017588274129,-1518.0,-1734.0020146520146,1063.9979853479854
POP001L12P,2023-01-24,P,POP,21924.0,12300,11910.0,11682.0,0.5610290093048714,0.543240284619595,9624.0,10014.0,-228.0
POP001L12P,2023-01-31,P,POP,48392.0,20702,18049.68186813187,24472.0,0.4277979831377087,0.3729889623932028,27690.0,30342.31813186813,6422.318131868131
POP001L12P,2023-02-07,P,POP,20002.0,14742,16262.0,18144.0,0.7370262973702629,0.813018698130187,5260.0,3740.0,1882.0
POP001L12P,2023-02-14,P,POP,11864.0,17972,17098.315934065933,16590.0,1.5148347943358058,1.4411931839232917,-6108.0,-5234.315934065933,-508.3159340659331
POP001L12P,2023-02-21,P,POP,10734.0,22622,14818.0,20275.190000000002,2.1075088503819637,1.3804732625302776,-11888.0,-4084.0,5457.190000000002
POP001L12P,2023-02-28,P,POP,20870.0,19108,25390.0,20148.0,0.9155725922376617,1.2165788212745567,1762.0,-4520.0,-5242.0
POP001L12P,2023-03-07,P,POP,27380.0,23548,19832.0,19840.0,0.8600438276113952,0.7243243243243244,3832.0,7548.0,8.0
POP001L12P,2023-03-14,P,POP,23412.0,23420,21964.0,25670.0,1.0003417051084913,0.9381513753630617,-8.0,1448.0,3706.0
POP001L12P,2023-03-21,P,POP,15292.0,41384,45242.0,43160.0,2.706251634841747,2.9585404132879938,-26092.0,-29950.0,-2082.0
POP001L12P,2023-03-28,P,POP,17650.0,48700,19260.0,39304.0,2.7592067988668556,1.0912181303116146,-31050.0,-1610.0,20044.0
POP001L12P,2023-04-04,P,POP,16654.0,22270,17400.0,23852.0,1.337216284376126,1.0447940434730396,-5616.0,-746.0,6452.0
POP001L12P,2023-04-11,P,POP,13710.0,11020,11494.0,10146.0,0.8037928519328957,0.838366156090445,2690.0,2216.0,-1348.0
POP001L12P,2023-04-18,P,POP,2172.0,5476,9044.0,6758.0,2.5211786372007365,4.16390423572744,-3304.0,-6872.0,-2286.0
POP001L12P,2023-04-25,P,POP,18956.0,0,11588.0,10304.0,0.0,0.6113104030386157,18956.0,7368.0,-1284.0
POP001L12P,2023-05-02,P,POP,32964.0,4006,25441.66593406593,7018.0,0.12152651377260042,0.7718015390749281,28958.0,7522.334065934068,-18423.66593406593
POP001L12P,2023-05-09,P,POP,15904.0,27884,21402.0,19774.0,1.7532696177062375,1.3456991951710262,-11980.0,-5498.0,-1628.0
POP001L12P,2023-05-16,P,POP,10166.0,14208,16852.0,16786.0,1.3975998426126304,1.6576824709817037,-4042.0,-6686.0,-66.0
POP001L12P,2023-05-23,P,POP,7034.0,6232,8700.334065934067,7326.0,0.8859823713392095,1.2368970807412663,802.0,-1666.3340659340665,-1374.3340659340665
POP001L12P,2023-05-30,P,POP,8394.0,2636,7040.0,6008.0,0.31403383369073146,0.8386943054562783,5758.0,1354.0,-1032.0
POP001L12P,2023-06-06,P,POP,11686.0,7018,9558.0,4984.0,0.600547663871299,0.8179017627930858,4668.0,2128.0,-4574.0
POP001L12P,2023-06-13,P,POP,21642.000000000004,20848,14948.0,14624.0,0.9633120783661397,0.6906940208853155,794.0000000000036,6694.000000000004,-324.0
POP001L12P,2023-06-20,P,POP,20368.0,28186,25900.0,26852.0,1.3838373919874312,1.2716025137470541,-7818.0,-5532.0,952.0
POP001L12P,2023-06-27,P,POP,4479.999999999999,4,4488.0,1680.0,0.000892857142857143,1.0017857142857145,4475.999999999999,-8.00000000000091,-2808.0
POP001L12P,2023-07-04,P,POP,20582.0,14606,13130.0,15242.0,0.7096492080458653,0.6379360606355068,5976.0,7452.0,2112.0
POP001L12P,2023-07-11,P,POP,12248.0,14770,17716.0,14910.0,1.205911169170477,1.446440235140431,-2522.0,-5468.0,-2806.0
POP001L12P,2023-07-18,P,POP,20890.0,23354,21700.0,21564.0,1.117951172809957,1.0387745332695069,-2464.0,-810.0,-136.0
POP001L12P,2023-07-25,P,POP,33780.0,33870,31166.0,30168.0,1.002664298401421,0.9226169330965068,-90.0,2614.0,-998.0
POP001L12P,2023-08-01,P,POP,15852.0,21238,19716.0,21208.0,1.3397678526368912,1.243754731264194,-5386.0,-3864.0,1492.0
POP001L12P,2023-08-08,P,POP,0.0,2414,1434.0,1320.0,,,-2414.0,-1434.0,-114.0
POP002L09P,2022-12-27,P,POP,368.0,101,189.0,165.0,0.27445652173913043,0.5135869565217391,267.0,179.0,-24.0
POP002L09P,2023-01-03,P,POP,517.0,454,417.99700854700853,517.0,0.8781431334622823,0.8085048521218734,63.0,99.00299145299147,99.00299145299147
POP002L09P,2023-01-10,P,POP,559.0000000000001,514,491.00299145299147,441.0,0.919499105545617,0.8783595553720775,45.000000000000114,67.99700854700865,-50.002991452991466
POP002L09P,2023-01-17,P,POP,507.0,613,731.0,660.0,1.2090729783037475,1.4418145956607495,-106.0,-224.0,-71.0
POP002L09P,2023-01-24,P,POP,565.0,576,401.0,534.0,1.0194690265486726,0.7097345132743362,-11.0,164.0,133.0
POP002L09P,2023-01-31,P,POP,1574.0000000000005,1316,896.0,930.0,0.8360864040660735,0.5692503176620075,258.00000000000045,678.0000000000005,34.0
POP002L09P,2023-02-07,P,POP,1502.0000000000002,1316,1049.9970085470086,1699.0,0.8761651131824233,0.6990659178075955,186.00000000000023,452.00299145299164,649.0029914529914
POP002L09P,2023-02-14,P,POP,707.0,1407,1793.0000000000002,1434.0,1.99009900990099,2.5360678925035365,-700.0,-1086.0000000000002,-359.0000000000002
POP002L09P,2023-02-21,P,POP,673.0000000000002,505,700.0,484.775,0.7503714710252598,1.0401188707280828,168.00000000000023,-26.999999999999773,-215.22500000000002
POP002L09P,2023-02-28,P,POP,1666.0000000000005,1107,1028.0,1163.0,0.6644657863145256,0.6170468187274908,559.0000000000005,638.0000000000005,135.0
POP002L09P,2023-03-07,P,POP,1032.0000000000002,1237,857.0,764.0,1.1986434108527129,0.8304263565891471,-204.99999999999977,175.00000000000023,-93.0
POP002L09P,2023-03-14,P,POP,1279.0000000000002,1217,1282.0000000000002,1693.0,0.9515246286161062,1.0023455824863174,62.00000000000023,-3.0,410.9999999999998
POP002L09P,2023-03-21,P,POP,1147.0000000000002,2018,1681.0029914529914,1740.0,1.7593722755013075,1.4655649445972023,-870.9999999999998,-534.0029914529912,58.99700854700859
POP002L09P,2023-03-28,P,POP,1991.0,1316,1879.0000000000005,1727.0,0.6609743847312908,0.9437468608739329,675.0,111.99999999999955,-152.00000000000045
POP002L09P,2023-04-04,P,POP,1790.0,2117,1477.0000000000005,1325.0,1.18268156424581,0.8251396648044695,-327.0,312.99999999999955,-152.00000000000045
POP002L09P,2023-04-11,P,POP,1835.0000000000005,711,1680.0000000000005,1612.0,0.3874659400544958,0.9155313351498637,1124.0000000000005,155.0,-68.00000000000045
POP002L09P,2023-04-18,P,POP,204.0,703,211.0,0.0,3.446078431372549,1.0343137254901962,-499.0,-7.0,-211.0
POP002L09P,2023-04-25,P,POP,971.0,1492,872.0,1750.0,1.536560247167868,0.898043254376931,-521.0,99.0,878.0
POP002L09P,2023-05-02,P,POP,1731.0000000000005,1903,1276.9970085470086,580.0,1.0993645291738876,0.7377221308763768,-171.99999999999955,454.00299145299186,-696.9970085470086
POP002L09P,2023-05-09,P,POP,1517.0,1322,1969.0000000000005,2249.0,0.8714568226763348,1.2979564930784446,195.0,-452.00000000000045,279.99999999999955
POP002L09P,2023-05-16,P,POP,1096.0000000000002,1621,1853.0000000000002,1834.0,1.4790145985401457,1.6906934306569341,-524.9999999999998,-757.0,-19.000000000000227
POP002L09P,2023-05-23,P,POP,858.0000000000001,564,1038.0029914529919,948.0,0.6573426573426573,1.2097936963321583,294.0000000000001,-180.00299145299175,-90.00299145299186
POP002L09P,2023-05-30,P,POP,1191.0000000000005,105,848.0000000000001,439.0,0.08816120906801005,0.7120067170445002,1086.0000000000005,343.00000000000034,-409.0000000000001
POP002L09P,2023-06-06,P,POP,996.0000000000002,1459,828.0000000000001,261.0,1.4648594377510036,0.8313253012048192,-462.9999999999998,168.0000000000001,-567.0000000000001
POP002L09P,2023-06-13,P,POP,1680.0000000000005,1509,1318.0,1370.0,0.8982142857142855,0.7845238095238093,171.00000000000045,362.00000000000045,52.0
POP002L09P,2023-06-20,P,POP,1339.0000000000002,1712,1697.9970085470088,1781.0,1.2785660941000745,1.2681082961516121,-372.9999999999998,-358.9970085470086,83.00299145299118
POP002L09P,2023-06-27,P,POP,842.0000000000001,0,187.0,365.0,0.0,0.2220902612826603,842.0000000000001,655.0000000000001,178.0
POP002L09P,2023-07-04,P,POP,2008.0000000000005,1054,1410.0000000000002,967.0,0.5249003984063744,0.7021912350597609,954.0000000000005,598.0000000000002,-443.0000000000002
POP002L09P,2023-07-11,P,POP,909.0000000000001,1005,1005.0000000000001,1004.0,1.1056105610561056,1.1056105610561056,-95.99999999999989,-96.0,-1.0000000000001137
POP002L09P,2023-07-18,P,POP,1172.0000000000005,2304,1878.0000000000005,2763.0,1.9658703071672348,1.6023890784982933,-1131.9999999999995,-706.0,884.9999999999995
POP002L09P,2023-07-25,P,POP,1357.0000000000005,1713,2089.0000000000005,1681.0,1.2623434045689015,1.5394252026529107,-355.99999999999955,-732.0,-408.00000000000045
POP002L09P,2023-08-01,P,POP,1253.0000000000005,1111,1069.0000000000002,1256.0,0.8866719872306461,0.8531524341580207,142.00000000000045,184.00000000000023,186.99999999999977
POP002L09P,2023-08-08,P,POP,0.0,0,53.00000000000001,20.0,,,0.0,-53.00000000000001,-33.00000000000001
POP005L04P,2022-12-27,P,POP,153.0,150,17.00098901098901,25.0,0.9803921568627451,0.11111757523522228,3.0,135.999010989011,7.999010989010991
POP005L04P,2023-01-03,P,POP,229.0,200,206.0,230.0,0.8733624454148472,0.8995633187772926,29.0,23.0,24.0
POP005L04P,2023-01-10,P,POP,230.0,200,286.999010989011,302.0,0.8695652173913043,1.2478217869087436,30.0,-56.999010989011026,15.000989010988974
POP005L04P,2023-01-17,P,POP,510.0,350,428.0,370.0,0.6862745098039216,0.8392156862745098,160.0,82.0,-58.0
POP005L04P,2023-01-24,P,POP,273.0,600,364.0,451.0,2.197802197802198,1.3333333333333333,-327.0,-91.0,87.0
POP005L04P,2023-01-31,P,POP,980.0,710,236.0,454.999,0.7244897959183674,0.24081632653061225,270.0,744.0,218.99900000000002
POP005L04P,2023-02-07,P,POP,439.0,502,902.0000000000001,933.0,1.143507972665148,2.0546697038724377,-63.0,-463.0000000000001,30.999999999999886
POP005L04P,2023-02-14,P,POP,347.0,802,549.0,607.0,2.3112391930835736,1.5821325648414986,-455.0,-202.0,58.0
POP005L04P,2023-02-21,P,POP,299.0,0,277.0,279.0,0.0,0.9264214046822743,299.0,22.0,2.0
POP005L04P,2023-02-28,P,POP,847.0,700,510.0,458.0,0.8264462809917356,0.602125147579693,147.0,337.0,-52.0
POP005L04P,2023-03-07,P,POP,761.0,806,831.0,937.0,1.0591327201051248,1.0919842312746386,-45.0,-70.0,106.0
POP005L04P,2023-03-14,P,POP,1265.0,1006,1014.0,976.0,0.7952569169960474,0.8015810276679842,259.0,251.0,-38.0
POP005L04P,2023-03-21,P,POP,689.0,1020,1059.0,1144.0,1.4804063860667633,1.537010159651669,-331.0,-370.0,85.0
POP005L04P,2023-03-28,P,POP,845.0,1106,839.0,705.0,1.3088757396449704,0.9928994082840237,-261.0,6.0,-134.0
POP005L04P,2023-04-04,P,POP,862.0000000000001,804,970.0,1174.0,0.9327146171693734,1.125290023201856,58.000000000000114,-107.99999999999989,204.0
POP005L04P,2023-04-11,P,POP,648.0,700,733.0,798.0,1.0802469135802468,1.1311728395061729,-52.0,-85.0,65.0
POP005L04P,2023-04-18,P,POP,15.0,206,145.0,100.0,13.733333333333333,9.666666666666666,-191.0,-130.0,-45.0
POP005L04P,2023-04-25,P,POP,422.0,1,310.0,186.0,0.002369668246445498,0.7345971563981043,421.0,112.0,-124.0
POP005L04P,2023-05-02,P,POP,600.0,802,133.0,51.0,1.3366666666666667,0.22166666666666668,-202.0,467.0,-82.0
POP005L04P,2023-05-09,P,POP,530.0,501,724.0,1070.0,0.9452830188679245,1.3660377358490565,29.0,-194.0,346.0
POP005L04P,2023-05-16,P,POP,302.0,410,592.0,457.0,1.3576158940397351,1.9602649006622517,-108.0,-290.0,-135.0
POP005L04P,2023-05-23,P,POP,289.0,200,284.0,182.0,0.6920415224913494,0.9826989619377162,89.0,5.0,-102.0
POP005L04P,2023-05-30,P,POP,320.0,200,308.0,171.0,0.625,0.9625,120.0,12.0,-137.0
POP005L04P,2023-06-06,P,POP,492.0,575,219.0,85.0,1.16869918699187,0.4451219512195122,-83.0,273.0,-134.0
POP005L04P,2023-06-13,P,POP,899.0,1200,607.0,1051.0,1.3348164627363737,0.675194660734149,-301.0,292.0,444.0
POP005L04P,2023-06-20,P,POP,704.0,700,1031.0,875.0,0.9943181818181818,1.4644886363636365,4.0,-327.0,-156.0
POP005L04P,2023-06-27,P,POP,166.0,0,164.0,4.0,0.0,0.9879518072289156,166.0,2.0,-160.0
POP005L04P,2023-07-04,P,POP,557.0,300,450.0,181.0,0.5385996409335727,0.8078994614003591,257.0,107.0,-269.0
POP005L04P,2023-07-11,P,POP,225.0,100,366.0,281.0,0.4444444444444444,1.6266666666666667,125.0,-141.0,-85.0
POP005L04P,2023-07-18,P,POP,307.0,100,210.0,109.0,0.3257328990228013,0.6840390879478827,207.0,97.0,-101.0
POP005L04P,2023-07-25,P,POP,391.0,454,442.0,510.0,1.1611253196930946,1.1304347826086956,-63.0,-51.0,68.0
POP005L04P,2023-08-01,P,POP,200.0,152,103.000989010989,107.0,0.76,0.515004945054945,48.0,96.999010989011,3.9990109890109977
POP005L04P,2023-08-08,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2022-12-27,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-01-03,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-01-10,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-01-17,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-01-24,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-01-31,P,POP,5.0,0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
POP015K,2023-02-07,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-02-14,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-02-21,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-02-28,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-03-07,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-03-14,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-03-21,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-03-28,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-04-04,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-04-11,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-04-18,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-04-25,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-05-02,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-05-09,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-05-16,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
POP015K,2023-05-23,P,POP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
