Date,product_id,Group,Sub-Group,sales_units,production_units,delivery_units,factory_units
2023-04-13,MASR025K,M,MASR,382.0,400,107.0,65.0
2023-04-13,POP001L12P,P,POP,2294.0,0,1042.0,290.0
2023-04-13,POP002L09P,P,POP,337.0000000000001,0,195.0,405.0
2023-04-13,POP005L04P,P,POP,305.0,0,109.0,130.0
2023-04-13,POP015K,P,POP,0.0,0,0.0,0.0
2023-04-13,POP500M24P,P,POP,725.0000000000001,1008,354.9999999999999,840.0
2023-04-13,POPF01L12P,P,POPF,130.0,0,61.0,0.0
2023-04-13,POV001L24P,P,POV,4713.000000000001,1000,2427.0,3021.0
2023-04-13,POV002L09P,P,POV,1650.0,0,906.0000000000002,917.0
2023-04-13,POV005L04P,P,POV,875.0,0,302.0,472.0
2023-04-13,POV500M24P,P,POV,1863.0,2000,1136.0,1195.0
2023-04-13,SE200G24P,S,SE,110.0,0,59.00000000000001,0.0
2023-04-13,SE500G24P,S,SE,1248.0,500,675.0,820.0
2023-04-13,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-04-13,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-04-13,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-04-13,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-04-13,SOP001L12P,S,SOP,0.0,0,25.0,5.0
2023-04-13,SOS001L12P,S,SOS,17552.3329710145,11061,11786.33405797101,10404.0
2023-04-13,SOS002L09P,S,SOS,9639.329951690825,3050,3208.989975845409,3082.77
2023-04-13,SOS003L04P,S,SOS,2966.500000000003,0,1273.0,937.0
2023-04-13,SOS005L04P,S,SOS,14538.74999999999,4065,8332.999999999998,6874.0
2023-04-13,SOS008L02P,S,SOS,728.5,1507,525.0,180.0
2023-04-13,SOS250M48P,S,SOS,180.0,0,240.0,230.0
2023-04-13,SOS500M24P,S,SOS,5084.542028985508,1500,3286.000000000001,2520.0
2023-04-14,AT5X5K,A,AT,0.0,1000,1566.0,1257.0
2023-04-14,ATN01K24P,A,ATN,0.0,5000,4361.0,3712.0
2023-04-14,ATN02K12P,A,ATN,0.0,300,360.0,200.0
2023-04-14,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-04-14,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-04-14,ATWWP001K24P,A,ATWWP,0.0,0,0.0,0.0
2023-04-14,ATWWP002K12P,A,ATWWP,0.0,0,0.0,0.0
2023-04-14,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-04-14,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-04-14,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-04-14,MAHS025K,M,MAHS,0.0,0,0.0,0.0
2023-04-14,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-04-14,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-04-14,MAR01K24P,M,MAR,0.0,1000,1173.0,1165.0
2023-04-14,MAR02K12P,M,MAR,0.0,0,50.0,0.0
2023-04-14,MASR025K,M,MASR,0.0,0,196.0,300.0
2023-04-14,POP001L12P,P,POP,0.0,0,570.0,60.0
2023-04-14,POP002L09P,P,POP,0.0,0,260.0,75.0
2023-04-14,POP005L04P,P,POP,0.0,0,84.0,30.0
2023-04-14,POP015K,P,POP,0.0,0,0.0,0.0
2023-04-14,POP500M24P,P,POP,0.0,505,434.0000000000001,100.0
2023-04-14,POPF01L12P,P,POPF,0.0,0,115.0,0.0
2023-04-14,POV001L24P,P,POV,0.0,0,2740.0,1656.0
2023-04-14,POV002L09P,P,POV,0.0,1007,1225.0,585.0
2023-04-14,POV005L04P,P,POV,0.0,0,519.0000000000001,158.0
2023-04-14,POV500M24P,P,POV,0.0,1508,1231.0,675.0
2023-04-14,SE200G24P,S,SE,0.0,300,94.0,150.0
2023-04-14,SE500G24P,S,SE,0.0,1000,933.0,444.0
2023-04-14,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-04-14,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-04-14,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-04-14,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-04-14,SOP001L12P,S,SOP,0.0,0,13.0,0.0
2023-04-14,SOS001L12P,S,SOS,0.0,8619,8968.000000000002,6045.0
2023-04-14,SOS002L09P,S,SOS,0.0,4064,3129.999999999999,3578.0
2023-04-14,SOS003L04P,S,SOS,0.0,1518,1845.500000000001,1137.0
2023-04-14,SOS005L04P,S,SOS,0.0,5018,8825.999999999996,5277.0
2023-04-14,SOS008L02P,S,SOS,0.0,0,362.9999999999999,70.0
2023-04-14,SOS250M48P,S,SOS,0.0,0,107.0,70.0
2023-04-14,SOS500M24P,S,SOS,0.0,1001,3341.833967391304,1966.0
2023-04-15,AT5X5K,A,AT,285.0,500,484.0,590.0
2023-04-15,ATN01K24P,A,ATN,757.375,2000,1375.542,2512.0
2023-04-15,ATN02K12P,A,ATN,137.0,1000,273.0,300.0
2023-04-15,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-04-15,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-04-15,ATWWP001K24P,A,ATWWP,0.0,0,0.0,0.0
2023-04-15,ATWWP002K12P,A,ATWWP,0.0,0,0.0,0.0
2023-04-15,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-04-15,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-04-15,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-04-15,MAHS025K,M,MAHS,0.0,10,10.0,0.0
2023-04-15,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-04-15,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-04-15,MAR01K24P,M,MAR,210.375,1000,859.785,480.0
2023-04-15,MAR02K12P,M,MAR,25.0,300,57.0,250.0
2023-04-15,MASR025K,M,MASR,0.0,390,120.0,315.0
2023-04-15,POP001L12P,P,POP,36.0,2000,1452.0000000000002,1412.0
2023-04-15,POP002L09P,P,POP,55.0,0,172.0,155.0
2023-04-15,POP005L04P,P,POP,0.0,200,40.0,285.0
2023-04-15,POP015K,P,POP,0.0,0,0.0,0.0
2023-04-15,POP500M24P,P,POP,0.0,409,583.0,510.0
2023-04-15,POPF01L12P,P,POPF,0.0,0,100.0,0.0
2023-04-15,POV001L24P,P,POV,310.0,1244,1345.0,1330.0
2023-04-15,POV002L09P,P,POV,275.0000000000001,0,311.0000000000001,420.0
2023-04-15,POV005L04P,P,POV,450.0,1301,367.0,970.0
2023-04-15,POV500M24P,P,POV,175.0,1606,514.9999999999999,440.0
2023-04-15,SE200G24P,S,SE,10.0,0,25.0,45.0
2023-04-15,SE500G24P,S,SE,183.0,1200,341.0,666.0
2023-04-15,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-04-15,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-04-15,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-04-15,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-04-15,SOP001L12P,S,SOP,0.0,0,5.0,0.0
2023-04-15,SOS001L12P,S,SOS,4337.161956521741,5006,7089.665942028987,5800.333000000001
2023-04-15,SOS002L09P,S,SOS,3370.0,3033,2565.332971014492,2461.0
2023-04-15,SOS003L04P,S,SOS,794.5,2000,677.9999999999999,690.0
2023-04-15,SOS005L04P,S,SOS,4415.499999999998,4018,6539.749999999998,3445.0
2023-04-15,SOS008L02P,S,SOS,65.0,0,351.5,1185.0
2023-04-15,SOS250M48P,S,SOS,0.0,0,26.0,300.0
2023-04-15,SOS500M24P,S,SOS,1099.666032608696,2002,1712.0,975.0
2023-04-16,AT5X5K,A,AT,4039.0,500,1010.0,1060.0
2023-04-16,ATN01K24P,A,ATN,6565.242999999999,2000,1759.0,5201.0
2023-04-16,ATN02K12P,A,ATN,921.0,0,370.0,545.0
2023-04-16,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-04-16,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-04-16,ATWWP001K24P,A,ATWWP,0.0,0,0.0,0.0
2023-04-16,ATWWP002K12P,A,ATWWP,0.0,0,0.0,0.0
2023-04-16,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-04-16,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-04-16,MAC1K25P,M,MAC,10.0,0,0.0,0.0
2023-04-16,MAHS025K,M,MAHS,0.0,0,0.0,0.0
2023-04-16,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-04-16,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-04-16,MAR01K24P,M,MAR,2194.125,620,165.0,1765.0
2023-04-16,MAR02K12P,M,MAR,15.0,5,174.0,0.0
2023-04-16,MASR025K,M,MASR,0.0,12,346.0,50.0
2023-04-16,POP001L12P,P,POP,5402.0,4006,1343.9999999999998,2880.0
2023-04-16,POP002L09P,P,POP,547.0000000000001,203,419.0000000000001,100.0
2023-04-16,POP005L04P,P,POP,105.0,0,257.0,100.0
2023-04-16,POP015K,P,POP,0.0,0,0.0,0.0
2023-04-16,POP500M24P,P,POP,668.9999999999999,0,455.0000000000001,60.0
2023-04-16,POPF01L12P,P,POPF,166.0,0,16.0,0.0
2023-04-16,POV001L24P,P,POV,4148.0,3592,1668.0,1300.0
2023-04-16,POV002L09P,P,POV,1018.0,1319,987.0,1137.0
2023-04-16,POV005L04P,P,POV,997.0,0,465.0,175.0
2023-04-16,POV500M24P,P,POV,2068.0,0,684.9999999999999,1130.0
2023-04-16,SE200G24P,S,SE,25.0,200,30.0,150.0
2023-04-16,SE500G24P,S,SE,1373.16,500,496.167,1180.0
2023-04-16,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-04-16,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-04-16,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-04-16,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-04-16,SOP001L12P,S,SOP,189.0,0,10.0,0.0
2023-04-16,SOS001L12P,S,SOS,17235.74701086956,5000,7180.914039855074,7556.08
2023-04-16,SOS002L09P,S,SOS,9860.776992753625,2686,3125.996980676327,3337.777
2023-04-16,SOS003L04P,S,SOS,2826.666032608699,2503,1496.5,1315.5
2023-04-16,SOS005L04P,S,SOS,11891.5,7021,6025.25,4981.25
2023-04-16,SOS008L02P,S,SOS,412.0000000000001,0,880.9999999999999,670.0
2023-04-16,SOS250M48P,S,SOS,190.0,0,120.0,50.0
2023-04-16,SOS500M24P,S,SOS,6056.665036231887,2502,2145.666032608696,1695.666
2023-04-17,AT5X5K,A,AT,2169.0,2000,2380.8,2367.0
2023-04-17,ATN01K24P,A,ATN,5853.0,5000,3378.0,1301.0
2023-04-17,ATN02K12P,A,ATN,848.0,500,613.0,660.0
2023-04-17,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-04-17,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-04-17,ATWWP001K24P,A,ATWWP,0.0,0,0.0,0.0
2023-04-17,ATWWP002K12P,A,ATWWP,26.0,0,0.0,0.0
2023-04-17,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-04-17,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-04-17,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-04-17,MAHS025K,M,MAHS,0.0,0,0.0,0.0
2023-04-17,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-04-17,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-04-17,MAR01K24P,M,MAR,1221.0,1000,1120.0,345.0
2023-04-17,MAR02K12P,M,MAR,104.0,0,134.0,200.0
2023-04-17,MASR025K,M,MASR,44.0,0,0.0,50.0
2023-04-17,POP001L12P,P,POP,1577.9999999999998,3000,1616.0,2380.0
2023-04-17,POP002L09P,P,POP,396.0,3,162.0,129.0
2023-04-17,POP005L04P,P,POP,46.00000000000001,0,87.00000000000001,60.0
2023-04-17,POP015K,P,POP,0.0,0,0.0,0.0
2023-04-17,POP500M24P,P,POP,488.9999999999999,506,426.0000000000001,385.0
2023-04-17,POPF01L12P,P,POPF,60.00000000000001,0,10.0,0.0
2023-04-17,POV001L24P,P,POV,3071.0,1503,3271.0,2275.0
2023-04-17,POV002L09P,P,POV,649.0000000000002,0,347.0000000000001,182.0
2023-04-17,POV005L04P,P,POV,430.0,0,552.0,389.0
2023-04-17,POV500M24P,P,POV,1332.0,702,1858.000000000001,1045.0
2023-04-17,SE200G24P,S,SE,116.0,0,46.00000000000001,0.0
2023-04-17,SE500G24P,S,SE,1156.0,700,1369.0,540.0
2023-04-17,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-04-17,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-04-17,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-04-17,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-04-17,SOP001L12P,S,SOP,0.0,0,179.0,168.0
2023-04-17,SOS001L12P,S,SOS,10195.00108695652,8502,14228.24692028984,9584.33
2023-04-17,SOS002L09P,S,SOS,6117.000000000002,4525,5371.0,4520.0
2023-04-17,SOS003L04P,S,SOS,2578.66702898551,2010,2206.666032608695,1281.666
2023-04-17,SOS005L04P,S,SOS,8639.999999999996,4046,8643.0,5471.0
2023-04-17,SOS008L02P,S,SOS,455.9999999999999,0,749.0,100.0
2023-04-17,SOS250M48P,S,SOS,163.0,0,97.99999999999996,0.0
2023-04-17,SOS500M24P,S,SOS,3860.667028985508,1053,4754.665036231884,2929.665
2023-04-18,AT5X5K,A,AT,2811.0,2500,1690.0,1335.0
2023-04-18,ATN01K24P,A,ATN,6147.0,5000,4630.833,3120.0
2023-04-18,ATN02K12P,A,ATN,1534.667,300,614.833,267.0
2023-04-18,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-04-18,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-04-18,ATWWP001K24P,A,ATWWP,10.0,0,0.0,0.0
2023-04-18,ATWWP002K12P,A,ATWWP,0.0,0,0.0,0.0
2023-04-18,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-04-18,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-04-18,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-04-18,MAHS025K,M,MAHS,10.0,0,0.0,0.0
2023-04-18,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-04-18,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-04-18,MAR01K24P,M,MAR,924.0,1500,1408.125,1600.0
2023-04-18,MAR02K12P,M,MAR,40.0,0,113.0,10.0
2023-04-18,MASR025K,M,MASR,30.0,300,82.0,0.0
2023-04-18,POP001L12P,P,POP,2070.0,1000,4136.0,4990.0
2023-04-18,POP002L09P,P,POP,154.0,0,113.0,0.0
2023-04-18,POP005L04P,P,POP,15.0,206,90.0,65.0
2023-04-18,POP015K,P,POP,0.0,0,0.0,0.0
2023-04-18,POP500M24P,P,POP,302.0,502,355.0000000000001,360.0
2023-04-18,POPF01L12P,P,POPF,250.0,0,79.0,320.0
2023-04-18,POV001L24P,P,POV,1928.0,1459,3140.0,3283.0
2023-04-18,POV002L09P,P,POV,965.0,2011,535.0,526.0
2023-04-18,POV005L04P,P,POV,470.0,943,638.0,790.0
2023-04-18,POV500M24P,P,POV,723.9999999999999,1008,1213.0,1139.0
2023-04-18,SE200G24P,S,SE,72.00000000000001,0,164.0,70.0
2023-04-18,SE500G24P,S,SE,1293.0,1500,855.0,645.0
2023-04-18,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-04-18,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-04-18,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-04-18,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-04-18,SOP001L12P,S,SOP,130.0,0,10.0,0.0
2023-04-18,SOS001L12P,S,SOS,9104.667028985505,10004,10776.0,10591.0
2023-04-18,SOS002L09P,S,SOS,3495.999999999999,7660,4296.0,7605.0
2023-04-18,SOS003L04P,S,SOS,1039.0,2006,1432.75,1930.0
2023-04-18,SOS005L04P,S,SOS,5853.000000000001,6006,7811.250000000001,6291.0
2023-04-18,SOS008L02P,S,SOS,165.0,0,277.9999999999999,482.0
2023-04-18,SOS250M48P,S,SOS,274.9999999999999,0,160.0,135.0
2023-04-18,SOS500M24P,S,SOS,3968.500000000001,1051,3561.500000000001,2478.0
2023-04-19,AT5X5K,A,AT,630.0,3000,2145.0,2531.0
2023-04-19,ATN01K24P,A,ATN,957.0,5000,3914.243,6075.0
2023-04-19,ATN02K12P,A,ATN,743.0,1000,1073.0,1174.0
2023-04-19,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-04-19,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-04-19,ATWWP001K24P,A,ATWWP,11.0,0,0.0,0.0
2023-04-19,ATWWP002K12P,A,ATWWP,0.0,0,0.0,0.0
2023-04-19,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-04-19,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-04-19,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-04-19,MAHS025K,M,MAHS,0.0,0,0.0,0.0
2023-04-19,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-04-19,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-04-19,MAR01K24P,M,MAR,122.0,1500,1244.0,423.0
2023-04-19,MAR02K12P,M,MAR,305.0,103,74.0,60.0
2023-04-19,MASR025K,M,MASR,360.0,0,182.0,335.0
2023-04-19,POP001L12P,P,POP,102.0,3000,3098.0,1528.0
2023-04-19,POP002L09P,P,POP,50.0,0,67.0,0.0
2023-04-19,POP005L04P,P,POP,0.0,0,29.0,30.0
2023-04-19,POP015K,P,POP,0.0,0,0.0,0.0
2023-04-19,POP500M24P,P,POP,40.0,305,419.9999999999999,353.0
2023-04-19,POPF01L12P,P,POPF,0.0,448,385.0,100.0
2023-04-19,POV001L24P,P,POV,225.0,2438,1994.0,2210.0
2023-04-19,POV002L09P,P,POV,38.0,2379,1025.0,1939.0
2023-04-19,POV005L04P,P,POV,25.0,1006,530.0,530.0
2023-04-19,POV500M24P,P,POV,226.0,1200,795.0,845.0
2023-04-19,SE200G24P,S,SE,5.0,0,16.0,60.0
2023-04-19,SE500G24P,S,SE,221.0,1000,586.16,920.0
2023-04-19,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-04-19,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-04-19,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-04-19,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-04-19,SOP001L12P,S,SOP,0.0,506,69.99999999999999,0.0
2023-04-19,SOS001L12P,S,SOS,819.3299818840578,11502,8215.497010869565,5527.0
2023-04-19,SOS002L09P,S,SOS,314.0,15055,3955.001026570048,14202.0
2023-04-19,SOS003L04P,S,SOS,100.0,1800,1178.249999999999,899.0
2023-04-19,SOS005L04P,S,SOS,925.0,7003,6692.249999999999,3753.0
2023-04-19,SOS008L02P,S,SOS,150.0,0,648.0000000000002,450.0
2023-04-19,SOS250M48P,S,SOS,0.0,0,349.9999999999999,200.0
2023-04-19,SOS500M24P,S,SOS,219.0,2517,3590.000000000001,1585.0
2023-04-20,AT5X5K,A,AT,105.0,2500,1371.0,1310.0
2023-04-20,ATN01K24P,A,ATN,176.0,4000,3820.0,3018.0
2023-04-20,ATN02K12P,A,ATN,219.0,800,501.0,520.0
2023-04-20,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-04-20,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-04-20,ATWWP001K24P,A,ATWWP,0.0,0,0.0,0.0
2023-04-20,ATWWP002K12P,A,ATWWP,0.0,0,0.0,0.0
2023-04-20,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-04-20,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-04-20,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-04-20,MAHS025K,M,MAHS,0.0,0,0.0,0.0
2023-04-20,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-04-20,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-04-20,MAR01K24P,M,MAR,30.0,1150,660.0,182.0
2023-04-20,MAR02K12P,M,MAR,10.0,0,70.0,0.0
2023-04-20,MASR025K,M,MASR,0.0,0,310.0,40.0
2023-04-20,POP001L12P,P,POP,0.0,1476,1626.0000000000002,240.0
2023-04-20,POP002L09P,P,POP,0.0,703,31.0,0.0
2023-04-20,POP005L04P,P,POP,0.0,0,26.0,5.0
2023-04-20,POP015K,P,POP,0.0,0,0.0,0.0
2023-04-20,POP500M24P,P,POP,0.0,204,232.0,10.0
2023-04-20,POPF01L12P,P,POPF,0.0,0,0.0,0.0
2023-04-20,POV001L24P,P,POV,297.0,2951,782.0000000000002,397.0
2023-04-20,POV002L09P,P,POV,83.0,362,514.0,400.0
2023-04-20,POV005L04P,P,POV,80.0,500,165.0,50.0
2023-04-20,POV500M24P,P,POV,120.0,1565,320.0,130.0
2023-04-20,SE200G24P,S,SE,0.0,2,20.0,0.0
2023-04-20,SE500G24P,S,SE,4.0,1000,656.0,680.0
2023-04-20,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-04-20,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-04-20,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-04-20,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-04-20,SOP001L12P,S,SOP,0.0,0,0.0,0.0
2023-04-20,SOS001L12P,S,SOS,504.9999999999999,6944,2681.0,955.0
2023-04-20,SOS002L09P,S,SOS,255.0,11688,5961.0,6185.0
2023-04-20,SOS003L04P,S,SOS,120.0,0,409.0,160.0
2023-04-20,SOS005L04P,S,SOS,495.9999999999999,4388,1803.0,419.0
2023-04-20,SOS008L02P,S,SOS,0.0,0,45.00000000000001,0.0
2023-04-20,SOS250M48P,S,SOS,0.0,0,0.0,0.0
2023-04-20,SOS500M24P,S,SOS,131.0,1511,1043.0,379.0
2023-04-21,AT5X5K,A,AT,0.0,0,98.0,0.0
2023-04-21,ATN01K24P,A,ATN,0.0,0,344.0,0.0
2023-04-21,ATN02K12P,A,ATN,0.0,0,15.0,0.0
2023-04-21,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-04-21,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-04-21,ATWWP001K24P,A,ATWWP,0.0,0,0.0,0.0
2023-04-21,ATWWP002K12P,A,ATWWP,0.0,0,0.0,0.0
2023-04-21,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-04-21,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-04-21,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-04-21,MAHS025K,M,MAHS,0.0,0,0.0,0.0
2023-04-21,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-04-21,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-04-21,MAR01K24P,M,MAR,0.0,0,19.0,0.0
2023-04-21,MAR02K12P,M,MAR,0.0,0,0.0,0.0
2023-04-21,MASR025K,M,MASR,0.0,0,0.0,0.0
2023-04-21,POP001L12P,P,POP,0.0,0,184.0,0.0
2023-04-21,POP002L09P,P,POP,0.0,0,0.0,0.0
2023-04-21,POP005L04P,P,POP,0.0,0,0.0,0.0
2023-04-21,POP015K,P,POP,0.0,0,0.0,0.0
2023-04-21,POP500M24P,P,POP,0.0,0,62.0,0.0
2023-04-21,POPF01L12P,P,POPF,0.0,0,0.0,0.0
2023-04-21,POV001L24P,P,POV,0.0,0,52.0,0.0
2023-04-21,POV002L09P,P,POV,0.0,0,198.0,0.0
2023-04-21,POV005L04P,P,POV,0.0,0,4.0,0.0
2023-04-21,POV500M24P,P,POV,0.0,0,0.0,0.0
2023-04-21,SE200G24P,S,SE,0.0,0,40.0,0.0
2023-04-21,SE500G24P,S,SE,0.0,0,192.0,0.0
2023-04-21,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-04-21,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-04-21,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-04-21,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-04-21,SOP001L12P,S,SOP,0.0,0,0.0,0.0
2023-04-21,SOS001L12P,S,SOS,0.0,0,300.0,0.0
2023-04-21,SOS002L09P,S,SOS,0.0,0,1004.0,0.0
2023-04-21,SOS003L04P,S,SOS,0.0,0,40.0,0.0
2023-04-21,SOS005L04P,S,SOS,0.0,0,49.99999999999999,0.0
2023-04-21,SOS008L02P,S,SOS,0.0,0,12.0,0.0
2023-04-21,SOS250M48P,S,SOS,0.0,0,0.0,0.0
2023-04-21,SOS500M24P,S,SOS,0.0,0,104.0,0.0
2023-04-22,AT5X5K,A,AT,0.0,0,0.0,0.0
2023-04-22,ATN01K24P,A,ATN,0.0,0,0.0,0.0
2023-04-22,ATN02K12P,A,ATN,0.0,0,0.0,0.0
2023-04-22,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-04-22,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-04-22,ATWWP001K24P,A,ATWWP,0.0,0,0.0,0.0
2023-04-22,ATWWP002K12P,A,ATWWP,0.0,0,0.0,0.0
2023-04-22,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-04-22,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-04-22,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-04-22,MAHS025K,M,MAHS,0.0,0,0.0,0.0
2023-04-22,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-04-22,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-04-22,MAR01K24P,M,MAR,0.0,0,0.0,0.0
2023-04-22,MAR02K12P,M,MAR,0.0,0,0.0,0.0
2023-04-22,MASR025K,M,MASR,0.0,0,0.0,0.0
2023-04-22,POP001L12P,P,POP,0.0,0,0.0,0.0
2023-04-22,POP002L09P,P,POP,0.0,0,0.0,0.0
2023-04-22,POP005L04P,P,POP,0.0,0,0.0,0.0
2023-04-22,POP015K,P,POP,0.0,0,0.0,0.0
2023-04-22,POP500M24P,P,POP,0.0,0,0.0,0.0
2023-04-22,POPF01L12P,P,POPF,0.0,0,0.0,0.0
2023-04-22,POV001L24P,P,POV,0.0,0,0.0,0.0
2023-04-22,POV002L09P,P,POV,0.0,0,0.0,0.0
2023-04-22,POV005L04P,P,POV,0.0,0,0.0,0.0
2023-04-22,POV500M24P,P,POV,0.0,0,0.0,0.0
2023-04-22,SE200G24P,S,SE,0.0,0,0.0,0.0
2023-04-22,SE500G24P,S,SE,0.0,0,0.0,0.0
2023-04-22,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-04-22,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-04-22,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-04-22,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-04-22,SOP001L12P,S,SOP,0.0,0,0.0,0.0
2023-04-22,SOS001L12P,S,SOS,0.0,0,0.0,0.0
2023-04-22,SOS002L09P,S,SOS,0.0,0,0.0,0.0
2023-04-22,SOS003L04P,S,SOS,0.0,0,0.0,0.0
2023-04-22,SOS005L04P,S,SOS,0.0,0,0.0,0.0
2023-04-22,SOS008L02P,S,SOS,0.0,0,0.0,0.0
2023-04-22,SOS250M48P,S,SOS,0.0,0,0.0,0.0
2023-04-22,SOS500M24P,S,SOS,0.0,0,0.0,0.0
